                                                            Autonomous System (AS) Numbers

   Last Updated
           2015-06-11

   Note

 Autonomous System (AS) Numbers are used by various routing protocols. IANA allocates
 AS Numbers to Regional Internet Registries (RIRs). The RIRs further allocate or assign AS
 Numbers to network operators in line with RIR policies. The [five RIRs] are:

 - [AFRINIC]
 - [APNIC]
 - [ARIN]
 - [LACNIC]
 - [RIPE_NCC]

 AS Numbers can be obtained from the registry in your region.

   Available Formats
           [IMG]
           XML [IMG]
           HTML [IMG]
           Plain text

   Registries included below

     * 16-bit Autonomous System Numbers
     * 32-bit Autonomous System Numbers

16-bit Autonomous System Numbers

   Registration Procedure(s)

 RIR request to the IANA or IETF Review. Allocated following the Global Policy published at
 [http://www.icann.org/en/resources/policy/global-addressing].

   Reference
           [RFC1930][RFC5398][RFC6996][RFC7249]

   Available Formats
           [IMG]
           CSV

   19430-19446 Assigned by ARIN                                  whois.arin.net
      19447    Assigned by LACNIC                                whois.lacnic.net
   19448-19518 Assigned by ARIN                                  whois.arin.net
      19519    Assigned by LACNIC                                whois.lacnic.net
   19520-19552 Assigned by ARIN                                  whois.arin.net
      19553    Assigned by LACNIC                                whois.lacnic.net
   19554-19581 Assigned by ARIN                                  whois.arin.net
   19582-19583 Assigned by LACNIC                                whois.lacnic.net
   19584-19610 Assigned by ARIN                                  whois.arin.net
      19611    Assigned by LACNIC                                whois.lacnic.net
   19612-19631 Assigned by ARIN                                  whois.arin.net
      19632    Assigned by LACNIC                                whois.lacnic.net
   19633-19675 Assigned by ARIN                                  whois.arin.net
      19676    Assigned by AFRINIC                               whois.afrinic.net
   19677-19687 Assigned by ARIN                                  whois.arin.net
      19688    Assigned by LACNIC                                whois.lacnic.net
   19689-19704 Assigned by ARIN                                  whois.arin.net
      19705    Assigned by APNIC                                 whois.apnic.net
   19706-19710 Assigned by ARIN                                  whois.arin.net
      19711    Assigned by AFRINIC                               whois.afrinic.net
   19712-19722 Assigned by ARIN                                  whois.arin.net
      19723    Assigned by LACNIC                                whois.lacnic.net
   19724-19730 Assigned by ARIN                                  whois.arin.net
      19731    Assigned by LACNIC                                whois.lacnic.net
   19732-19762 Assigned by ARIN                                  whois.arin.net
      19763    Assigned by LACNIC                                whois.lacnic.net
   19764-19766 Assigned by ARIN                                  whois.arin.net
      19767    Assigned by LACNIC                                whois.lacnic.net
   19768-19831 Assigned by ARIN                                  whois.arin.net
      19832    Assigned by AFRINIC                               whois.afrinic.net
   19833-19846 Assigned by ARIN                                  whois.arin.net
      19847    Assigned by AFRINIC                               whois.afrinic.net
   19848-19862 Assigned by ARIN                                  whois.arin.net
      19863    Assigned by LACNIC                                whois.lacnic.net
   19864-19872 Assigned by ARIN                                  whois.arin.net
      19873    Assigned by LACNIC                                whois.lacnic.net
   19874-19888 Assigned by ARIN                                  whois.arin.net
      19889    Assigned by LACNIC                                whois.lacnic.net
   19890-19959 Assigned by ARIN                                  whois.arin.net
      19960    Assigned by LACNIC                                whois.lacnic.net
   19961-19977 Assigned by ARIN                                  whois.arin.net
      19978    Assigned by LACNIC                                whois.lacnic.net
   19979-19988 Assigned by ARIN                                  whois.arin.net
   19989-19990 Assigned by LACNIC                                whois.lacnic.net
   19991-20001 Assigned by ARIN                                  whois.arin.net
      20002    Assigned by LACNIC                                whois.lacnic.net
   20003-20010 Assigned by ARIN                                  whois.arin.net
